Шаг dt Diff_x Diff_y Diff_z
341 0.3410000000000002 -0.4056093591857748 -2.3716822260026458 -0.6965346904766782
342 0.3420000000000002 -0.5056857339907949 -2.2608196173063737 -0.8621591333892243
343 0.3430000000000002 -0.5975361531446894 -2.1155174925761915 -0.9838698220428177
344 0.3440000000000003 -0.6757806204992025 -1.9552240609352842 -1.0476863202935465
345 0.3450000000000003 -0.7362481156643204 -1.7940819226960918 -1.0548955226034764
346 0.3460000000000003 -0.7770637442771345 -1.639067889539984 -1.0169574348527495
347 0.3470000000000003 -0.7984215220423859 -1.4914833296953818 -0.948321959585287
348 0.3480000000000003 -0.8018402044346374 -1.349574420940613 -0.8616612886513896
349 0.3490000000000003 -0.7894629608646567 -1.2107278539768838 -0.7661459256305128
350 0.3500000000000003 -0.7635659012917462 -1.072821333654939 -0.6676057552610685
351 0.3510000000000003 -0.7262451857949339 -0.9348836962538286 -0.5694323652390196
352 0.3520000000000003 -0.6792154140244079 -0.7973284650484713 -0.4735708023012198
353 0.3530000000000003 -0.6236678628328042 -0.6619660077698262 -0.38132072945688766
354 0.3540000000000003 -0.5601579785507573 -0.5319356899751212 -0.29385589435449483
355 0.3550000000000003 -0.4885129862424322 -0.4116763413622284 -0.21245755667760793
356 0.3560000000000003 -0.40778515014605987 -0.30706487370074625 -0.1385087132196829
357 0.3570000000000003 -0.316346160102299 -0.22587004290029272 -0.07333594397944179
358 0.3580000000000003 -0.2123622368608309 -0.17863107577907114 -0.01800815222535329
359 0.3590000000000003 -0.09515652339549496 -0.17982402344926784 0.026806879311346316
360 0.3600000000000003 0.03173218899973396 -0.2483325038627442 0.06086548536750411
361 0.3610000000000003 0.15549193657622595 -0.4042694971611661 0.0842371407460362
362 0.3620000000000003 0.25044437357957605 -0.6574980101733499 0.09708233739968421
363 0.3630000000000003 0.286162045847004 -0.9899540838140952 0.09935450410264546
364 0.3640000000000003 0.25056837051706204 -1.3530085129571279 0.09045377951364392
365 0.3650000000000003 0.16218804383048901 -1.694982191594427 0.06884460632151479
366 0.3660000000000003 0.05241758297288901 -1.9880015376669344 0.03165205840380228
367 0.3670000000000003 -0.056490214013269924 -2.226211637126468 -0.025667349436069492
368 0.3680000000000003 -0.156583374284331 -2.4110250528413455 -0.1092595567937901
369 0.3690000000000003 -0.24939316450649907 -2.5418980185528213 -0.22569687258727253
370 0.3700000000000003 -0.34043808655429797 -2.614920188952032 -0.37866464369536623
371 0.3710000000000003 -0.43522752401908305 -2.6264660089304517 -0.5632645853411726
372 0.3720000000000003 -0.5363182601497248 -2.579192589200956 -0.7608727310065205
373 0.3730000000000003 -0.6416982527012314 -2.4863119024958253 -0.9410514342603925
374 0.3740000000000003 -0.7454647149368739 -2.3697690960089535 -1.0735079693446195
375 0.3750000000000003 -0.8405059911016526 -2.252681245204162 -1.1419366602283756
376 0.3760000000000003 -0.9211609886412124 -2.151860960709098 -1.1483254749972494
377 0.3770000000000003 -0.9842751675872871 -2.075123599664859 -1.1069653265708785
378 0.3780000000000003 -1.0288618934262306 -2.022919618314347 -1.0358264163055422
379 0.3790000000000003 -1.0553552828806958 -1.9914264791735823 -0.9508765947796252
380 0.3800000000000003 -1.0650591222803427 -1.975144924211637 -0.8639672359982258
381 0.3810000000000003 -1.0598767908970035 -1.9684887326571294 -0.7828282446140133
382 0.3820000000000003 -1.0421895879505805 -1.9665572557802224 -0.7118659411999032
383 0.3830000000000003 -1.0147481186295781 -1.9654039496472153 -0.6530856199790707
384 0.3840000000000003 -0.9805067941183526 -1.9620350935727875 -0.606881658057185
385 0.3850000000000003 -0.9423966745406495 -1.954276985747922 -0.5726309697927876
386 0.3860000000000003 -0.9030755828530113 -1.9405889836900225 -0.54909921274885
387 0.3870000000000003 -0.8647100048272963 -1.919871859521252 -0.5346950754273685
